3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5248,6 Б,1,Математика,3,11,8,9,72.73,81.82
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5419,10 Б,1,Математика,2,11,6,9,54.55,81.82
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5140,8 Б,7,Химия,2,4,3,3,75,75
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5285,9 А,1,Математика,3,11,5,7,45.45,63.64
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5056,7 Б,2,Қазақ тілі,2,12,10,12,83.33,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5328,6 В,2,Қазақ тілі,1,15,12,13,80,86.67
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5023,7 Б,1,Математика,2,4,4,4,100,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5279,6 А,7,Химия,1,5,4,5,80,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5158,9 Б,6,Физика,4,12,8,11,66.67,91.67
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5005,6 В,5,История Казахстана,1,8,5,7,62.5,87.5
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5089,7 Б,2,Қазақ тілі,4,7,3,5,42.86,71.43
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5278,5 Б,6,Физика,2,10,6,9,60,90
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5281,7 А,1,Математика,1,5,3,5,60,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5386,11 А,3,Русский язык,1,6,1,2,16.67,33.33
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5346,7 Б,1,Математика,3,10,4,6,40,60
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5296,7 Б,5,История Казахстана,3,7,6,6,85.71,85.71
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5154,8 А,8,Биология,4,9,8,8,88.89,88.89
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5036,5 А,5,История Казахстана,2,10,5,8,50,80
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5311,7 А,4,Английский язык,2,7,5,6,71.43,85.71
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5372,11 В,6,Физика,1,17,11,15,64.71,88.24
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5338,11 Б,6,Физика,4,10,6,8,60,80
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5037,5 Б,8,Биология,3,11,7,10,63.64,90.91
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5099,11 А,2,Қазақ тілі,4,6,5,6,83.33,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5034,11 Б,7,Химия,1,5,1,5,20,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5309,6 Б,8,Биология,4,11,8,9,72.73,81.82
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5105,7 А,7,Химия,3,13,9,12,69.23,92.31
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5417,9 Б,6,Физика,1,15,8,14,53.33,93.33
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5161,10 В,5,История Казахстана,3,9,7,8,77.78,88.89
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5259,11 А,9,Информатика,2,6,3,4,50,66.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5266,7 Б,2,Қазақ тілі,3,9,7,8,77.78,88.89
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5015,11 А,7,Химия,3,2,2,2,100,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5420,11 А,6,Физика,4,4,3,3,75,75
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5025,8 А,5,История Казахстана,3,5,1,5,20,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5284,8 Б,4,Английский язык,1,6,3,5,50,83.33
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5404,10 В,6,Физика,3,11,8,11,72.73,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5409,6 А,5,История Казахстана,4,18,15,18,83.33,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5384,10 А,4,Английский язык,4,3,1,3,33.33,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5353,10 Б,5,История Казахстана,4,8,6,7,75,87.5
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5235,8 А,4,Английский язык,4,4,3,4,75,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5092,8 В,1,Математика,1,7,5,6,71.43,85.71
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5208,10 Б,2,Қазақ тілі,2,14,9,13,64.29,92.86
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5407,5 А,5,История Казахстана,4,10,6,9,60,90
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5375,6 А,8,Биология,1,7,0,6,0,85.71
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5106,7 Б,3,Русский язык,2,13,9,10,69.23,76.92
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5239,9 Б,5,История Казахстана,3,8,3,8,37.5,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5033,11 А,3,Русский язык,4,16,10,14,62.5,87.5
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5024,7 В,4,Английский язык,2,8,4,5,50,62.5
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5291,5 А,9,Информатика,4,1,1,1,100,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5329,7 А,3,Русский язык,3,8,4,8,50,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5364,8 Б,7,Химия,3,5,3,4,60,80
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5169,7 Б,2,Қазақ тілі,2,8,4,8,50,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5431,9 А,9,Информатика,1,9,7,8,77.78,88.89
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5170,8 А,8,Биология,2,11,10,11,90.91,100
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5224,10 А,9,Информатика,3,11,6,8,54.55,72.73
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5137,7 А,3,Русский язык,3,5,2,4,40,80
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5240,10 А,6,Физика,2,8,3,6,37.5,75
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5121,7 А,1,Математика,1,12,7,9,58.33,75
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5377,6 В,5,История Казахстана,4,12,9,12,75,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5111,10 А,5,История Казахстана,1,7,4,6,57.14,85.71
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5243,11 Б,5,История Казахстана,3,9,5,6,55.56,66.67
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5407,5 А,7,Химия,1,8,4,6,50,75
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5228,5 А,3,Русский язык,2,2,2,2,100,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5181,6 Б,8,Биология,3,10,5,8,50,80
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5252,7 В,3,Русский язык,3,8,7,8,87.5,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5128,10 А,2,Қазақ тілі,4,7,4,6,57.14,85.71
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5351,9 В,2,Қазақ тілі,1,10,7,9,70,90
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5273,10 А,7,Химия,4,10,6,8,60,80
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5166,6 А,6,Физика,3,5,4,4,80,80
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5045,9 Б,9,Информатика,4,7,5,7,71.43,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5353,10 Б,4,Английский язык,4,5,4,5,80,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5330,7 Б,3,Русский язык,1,5,4,4,80,80
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5081,11 Б,4,Английский язык,3,17,13,16,76.47,94.12
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5397,8 Б,3,Русский язык,4,8,6,8,75,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5181,6 Б,5,История Казахстана,4,5,3,5,60,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5111,10 А,5,История Казахстана,3,3,3,3,100,100
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5213,5 Б,6,Физика,1,4,2,2,50,50
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5054,6 Б,5,История Казахстана,4,5,2,5,40,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5160,10 Б,8,Биология,3,12,7,8,58.33,66.67
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5112,10 Б,2,Қазақ тілі,4,3,1,2,33.33,66.67
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5302,10 А,9,Информатика,3,9,8,9,88.89,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5418,10 А,6,Физика,4,10,7,10,70,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5430,8 Б,6,Физика,1,8,6,7,75,87.5
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5428,7 Б,5,История Казахстана,3,7,2,4,28.57,57.14
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5161,10 В,7,Химия,4,12,10,12,83.33,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5432,9 Б,2,Қазақ тілі,4,8,4,6,50,75
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5398,8 В,6,Физика,1,5,4,5,80,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5430,8 Б,6,Физика,3,15,9,14,60,93.33
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5079,10 В,4,Английский язык,4,12,6,9,50,75
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5370,11 А,1,Математика,3,7,5,6,71.43,85.71
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5014,10 Б,6,Физика,4,8,5,8,62.5,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5023,7 Б,2,Қазақ тілі,1,6,4,5,66.67,83.33
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5087,6 В,5,История Казахстана,3,8,5,8,62.5,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5122,7 Б,7,Химия,4,8,6,8,75,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5177,11 Б,9,Информатика,1,11,9,10,81.82,90.91
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5109,9 А,1,Математика,2,12,5,9,41.67,75
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5215,6 А,1,Математика,4,5,3,4,60,80
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5163,11 Б,1,Математика,2,7,4,6,57.14,85.71
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5212,5 А,6,Физика,3,14,7,10,50,71.43
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5437,11 В,6,Физика,4,5,2,4,40,80
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5275,11 А,3,Русский язык,3,5,3,4,60,80
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5215,6 А,2,Қазақ тілі,4,11,6,9,54.55,81.82
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5380,8 А,7,Химия,2,2,0,2,0,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5363,8 А,1,Математика,3,7,7,7,100,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5040,7 А,8,Биология,2,14,11,13,78.57,92.86
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5321,11 А,4,Английский язык,2,10,5,7,50,70
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5220,8 Б,9,Информатика,2,13,6,12,46.15,92.31
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5400,9 Б,2,Қазақ тілі,4,7,5,7,71.43,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5401,9 В,1,Математика,1,8,6,7,75,87.5
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5230,5 В,9,Информатика,1,5,3,5,60,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5148,5 Б,8,Биология,4,9,3,6,33.33,66.67
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5047,10 Б,4,Английский язык,4,14,11,13,78.57,92.86
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5306,5 А,2,Қазақ тілі,4,9,6,9,66.67,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5240,10 А,3,Русский язык,3,3,1,1,33.33,33.33
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5104,6 Б,4,Английский язык,2,6,4,5,66.67,83.33
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5159,10 А,8,Биология,4,5,4,5,80,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5100,11 Б,6,Физика,2,4,2,3,50,75
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5074,8 Б,8,Биология,1,4,4,4,100,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5315,9 А,5,История Казахстана,2,7,3,6,42.86,85.71
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5270,9 А,9,Информатика,2,7,5,7,71.43,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5115,11 Б,8,Биология,3,7,5,6,71.43,85.71
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5384,10 А,3,Русский язык,1,6,2,3,33.33,50
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5197,6 А,2,Қазақ тілі,4,11,7,10,63.64,90.91
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5274,10 Б,2,Қазақ тілі,1,23,16,20,69.57,86.96
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5214,5 В,4,Английский язык,3,18,10,14,55.56,77.78
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5158,9 Б,3,Русский язык,1,12,5,10,41.67,83.33
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5348,8 Б,9,Информатика,3,9,6,8,66.67,88.89
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5106,7 Б,9,Информатика,2,6,6,6,100,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5282,7 Б,2,Қазақ тілі,4,8,4,7,50,87.5
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5428,7 Б,7,Химия,3,10,7,8,70,80
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5221,8 В,3,Русский язык,3,17,8,11,47.06,64.71
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5432,9 Б,4,Английский язык,3,11,5,10,45.45,90.91
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5057,8 А,2,Қазақ тілі,1,7,3,6,42.86,85.71
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5405,11 А,7,Химия,1,10,7,9,70,90
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5168,7 А,5,История Казахстана,4,6,4,6,66.67,100
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5198,6 Б,5,История Казахстана,4,4,3,4,75,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5100,11 Б,9,Информатика,4,13,9,12,69.23,92.31
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5203,8 Б,2,Қазақ тілі,2,6,3,5,50,83.33
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5263,6 А,1,Математика,2,3,2,3,66.67,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5369,10 Б,2,Қазақ тілі,2,11,6,8,54.55,72.73
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5415,8 Б,2,Қазақ тілі,2,8,3,7,37.5,87.5
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5190,10 А,6,Физика,1,8,2,6,25,75
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5072,7 В,6,Физика,3,6,5,5,83.33,83.33
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5199,7 А,5,История Казахстана,1,15,10,13,66.67,86.67
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5300,9 Б,3,Русский язык,2,7,5,6,71.43,85.71
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5154,8 А,5,История Казахстана,3,11,5,8,45.45,72.73
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5064,11 А,6,Физика,4,6,3,6,50,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5435,11 А,2,Қазақ тілі,3,9,7,8,77.78,88.89
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5194,11 Б,4,Английский язык,4,4,2,4,50,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5116,11 В,9,Информатика,4,8,4,7,50,87.5
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5369,10 Б,6,Физика,1,11,9,10,81.82,90.91
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5357,5 Б,3,Русский язык,3,3,2,3,66.67,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5337,11 А,7,Химия,3,9,6,7,66.67,77.78
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5057,8 А,1,Математика,4,5,5,5,100,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5157,9 А,1,Математика,2,8,6,8,75,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5436,11 Б,6,Физика,1,8,4,6,50,75
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5277,5 А,6,Физика,3,8,5,6,62.5,75
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5392,6 В,6,Физика,1,3,1,1,33.33,33.33
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5290,11 Б,4,Английский язык,4,6,4,6,66.67,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5014,10 Б,3,Русский язык,3,11,8,11,72.73,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5189,9 Б,6,Физика,1,9,6,8,66.67,88.89
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5249,6 В,9,Информатика,4,7,3,4,42.86,57.14
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5092,8 В,8,Биология,4,6,4,5,66.67,83.33
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5358,5 В,7,Химия,4,6,4,4,66.67,66.67
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5162,11 А,2,Қазақ тілі,3,7,5,6,71.43,85.71
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5220,8 Б,3,Русский язык,3,10,8,9,80,90
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5246,5 Б,7,Химия,3,7,4,6,57.14,85.71
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5349,9 А,2,Қазақ тілі,1,10,5,8,50,80
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5240,10 А,1,Математика,2,1,0,0,0,0
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5348,8 Б,6,Физика,2,11,3,7,27.27,63.64
